CBSA,MNAME,Year,Tot_Pop,TNC_CLUSTER
43580,"Sioux City, IA-NE-SD Metro Area",2012,144243,22
43580,"Sioux City, IA-NE-SD Metro Area",2013,168491,22
43580,"Sioux City, IA-NE-SD Metro Area",2014,169058,22
43580,"Sioux City, IA-NE-SD Metro Area",2015,165491,22
43580,"Sioux City, IA-NE-SD Metro Area",2016,167947,22
43580,"Sioux City, IA-NE-SD Metro Area",2017,169131,22
43580,"Sioux City, IA-NE-SD Metro Area",2018,170633,22
43620,"Sioux Falls, SD Metro Area",2002,166440.875,22
43620,"Sioux Falls, SD Metro Area",2003,177916.5,22
43620,"Sioux Falls, SD Metro Area",2004,189304,22
43620,"Sioux Falls, SD Metro Area",2005,201044,22
43620,"Sioux Falls, SD Metro Area",2006,211374,22
43620,"Sioux Falls, SD Metro Area",2007,227344,22
43620,"Sioux Falls, SD Metro Area",2008,232647,22
43620,"Sioux Falls, SD Metro Area",2009,238827,22
43620,"Sioux Falls, SD Metro Area",2010,229360,22
43620,"Sioux Falls, SD Metro Area",2011,232347,22
43620,"Sioux Falls, SD Metro Area",2012,237597,22
43620,"Sioux Falls, SD Metro Area",2013,243637,22
43620,"Sioux Falls, SD Metro Area",2014,248252,22
43620,"Sioux Falls, SD Metro Area",2015,252234,22
43620,"Sioux Falls, SD Metro Area",2016,256479,22
43620,"Sioux Falls, SD Metro Area",2017,259650,22
43620,"Sioux Falls, SD Metro Area",2018,263089.5,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2002,271576.6563,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2003,282520.375,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2004,293705.5,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2005,303925,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2006,318007,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2007,316639,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2008,316865,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2009,317538,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2010,319157,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2011,318688,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2012,318586,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2013,318619,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2014,319226,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2015,320098,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2016,320740,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2017,321815,22
43780,"South Bend-Mishawaka, IN-MI Metro Area",2018,322781.75,22
44060,"Spokane, WA Metro Area",2002,370019.1406,21
44060,"Spokane, WA Metro Area",2003,388694.4375,21
44060,"Spokane, WA Metro Area",2004,407550.25,21
44060,"Spokane, WA Metro Area",2005,425684,21
44060,"Spokane, WA Metro Area",2006,446706,21
44060,"Spokane, WA Metro Area",2007,456175,21
44060,"Spokane, WA Metro Area",2008,462677,21
44060,"Spokane, WA Metro Area",2009,468684,21
44060,"Spokane, WA Metro Area",2010,472147,21
44060,"Spokane, WA Metro Area",2011,473761,21
44060,"Spokane, WA Metro Area",2012,475735,21
44060,"Spokane, WA Metro Area",2013,535189,21
44060,"Spokane, WA Metro Area",2014,542073,21
44060,"Spokane, WA Metro Area",2015,546807,21
44060,"Spokane, WA Metro Area",2016,556264,21
44060,"Spokane, WA Metro Area",2017,564291,21
44060,"Spokane, WA Metro Area",2018,572675.5,21
44100,"Springfield, IL Metro Area",2002,193379.25,22
44100,"Springfield, IL Metro Area",2003,196356,22
44100,"Springfield, IL Metro Area",2004,199329,22
44100,"Springfield, IL Metro Area",2005,202317,22
44100,"Springfield, IL Metro Area",2006,205245,22
44100,"Springfield, IL Metro Area",2007,208413,22
44100,"Springfield, IL Metro Area",2008,207728,22
44100,"Springfield, IL Metro Area",2009,207775,22
44100,"Springfield, IL Metro Area",2010,210390,22
44100,"Springfield, IL Metro Area",2011,211282,22
44100,"Springfield, IL Metro Area",2012,211610,22
44100,"Springfield, IL Metro Area",2013,211695,22
44100,"Springfield, IL Metro Area",2014,211311,22
44100,"Springfield, IL Metro Area",2015,211598,22
44100,"Springfield, IL Metro Area",2016,208892,22
44100,"Springfield, IL Metro Area",2017,207596,22
44100,"Springfield, IL Metro Area",2018,205947.5,22
44140,"Springfield, MA Metro Area",2002,580050.2813,21
44140,"Springfield, MA Metro Area",2003,605043.875,21
44140,"Springfield, MA Metro Area",2004,630596.5,21
44140,"Springfield, MA Metro Area",2005,653913,21
44140,"Springfield, MA Metro Area",2006,686174,21
44140,"Springfield, MA Metro Area",2007,682657,21
44140,"Springfield, MA Metro Area",2008,687558,21
44140,"Springfield, MA Metro Area",2009,698903,21
44140,"Springfield, MA Metro Area",2010,693141,21
44140,"Springfield, MA Metro Area",2011,693204,21
44140,"Springfield, MA Metro Area",2012,697258,21
44140,"Springfield, MA Metro Area",2013,626915,21
44140,"Springfield, MA Metro Area",2014,629100,21
44140,"Springfield, MA Metro Area",2015,631982,21
44140,"Springfield, MA Metro Area",2016,630283,21
44140,"Springfield, MA Metro Area",2017,631652,21
44140,"Springfield, MA Metro Area",2018,632254,21
44180,"Springfield, MO Metro Area",2002,319535.5156,22
44180,"Springfield, MO Metro Area",2003,340617.9375,22
44180,"Springfield, MO Metro Area",2004,361831.25,22
44180,"Springfield, MO Metro Area",2005,382521,22
44180,"Springfield, MO Metro Area",2006,405305,22
44180,"Springfield, MO Metro Area",2007,419712,22
44180,"Springfield, MO Metro Area",2008,425508,22
44180,"Springfield, MO Metro Area",2009,431768,22
44180,"Springfield, MO Metro Area",2010,435175,22
44180,"Springfield, MO Metro Area",2011,438094,22
44180,"Springfield, MO Metro Area",2012,444407,22
44180,"Springfield, MO Metro Area",2013,450498,22
44180,"Springfield, MO Metro Area",2014,450619,22
44180,"Springfield, MO Metro Area",2015,455074,22
44180,"Springfield, MO Metro Area",2016,456434,22
44180,"Springfield, MO Metro Area",2017,461469,22
44180,"Springfield, MO Metro Area",2018,465585.25,22
41060,"St. Cloud, MN Metro Area",2002,148103.75,22
41060,"St. Cloud, MN Metro Area",2003,156472,22
41060,"St. Cloud, MN Metro Area",2004,164950,22
41060,"St. Cloud, MN Metro Area",2005,172989,22
41060,"St. Cloud, MN Metro Area",2006,182784,22
41060,"St. Cloud, MN Metro Area",2007,185555,22
41060,"St. Cloud, MN Metro Area",2008,186954,22
41060,"St. Cloud, MN Metro Area",2009,189148,22
41060,"St. Cloud, MN Metro Area",2010,189284,22
41060,"St. Cloud, MN Metro Area",2011,190014,22
41060,"St. Cloud, MN Metro Area",2012,190471,22
41060,"St. Cloud, MN Metro Area",2013,191306,22
41060,"St. Cloud, MN Metro Area",2014,192418,22
41060,"St. Cloud, MN Metro Area",2015,194418,22
41060,"St. Cloud, MN Metro Area",2016,195644,22
41060,"St. Cloud, MN Metro Area",2017,197759,22
41060,"St. Cloud, MN Metro Area",2018,199651.75,22
41180,"St. Louis, MO-IL Metro Area",2002,2558046.844,21
41180,"St. Louis, MO-IL Metro Area",2003,2614438.625,21
41180,"St. Louis, MO-IL Metro Area",2004,2671773.5,21
41180,"St. Louis, MO-IL Metro Area",2005,2725336,21
41180,"St. Louis, MO-IL Metro Area",2006,2793988,21
41180,"St. Louis, MO-IL Metro Area",2007,2802282,21
41180,"St. Louis, MO-IL Metro Area",2008,2813373,21
41180,"St. Louis, MO-IL Metro Area",2009,2825769,21
41180,"St. Louis, MO-IL Metro Area",2010,2815168,21
41180,"St. Louis, MO-IL Metro Area",2011,2813680,21
41180,"St. Louis, MO-IL Metro Area",2012,2819381,21
41180,"St. Louis, MO-IL Metro Area",2013,2799609,21
41180,"St. Louis, MO-IL Metro Area",2014,2805856,21
41180,"St. Louis, MO-IL Metro Area",2015,2812313,21
41180,"St. Louis, MO-IL Metro Area",2016,2807954,21
41180,"St. Louis, MO-IL Metro Area",2017,2807216,21
41180,"St. Louis, MO-IL Metro Area",2018,2805572.75,21
44300,"State College, PA Metro Area",2002,82511.51563,22
44300,"State College, PA Metro Area",2003,96563.9375,22
44300,"State College, PA Metro Area",2004,110819.25,22
44300,"State College, PA Metro Area",2005,124263,22
44300,"State College, PA Metro Area",2006,140953,22
44300,"State College, PA Metro Area",2007,144658,22
44300,"State College, PA Metro Area",2008,144779,22
44300,"State College, PA Metro Area",2009,146212,22
44300,"State College, PA Metro Area",2010,154127,22
44300,"State College, PA Metro Area",2011,154722,22
44300,"State College, PA Metro Area",2012,155171,22
44300,"State College, PA Metro Area",2013,155403,22
44300,"State College, PA Metro Area",2014,158742,22
44300,"State College, PA Metro Area",2015,160580,22
44300,"State College, PA Metro Area",2016,161464,22
44300,"State College, PA Metro Area",2017,162660,22
44300,"State College, PA Metro Area",2018,163778,22
44700,"Stockton, CA Metro Area",2002,584162.4219,21
44700,"Stockton, CA Metro Area",2003,605164.3125,21
44700,"Stockton, CA Metro Area",2004,626620.75,21
44700,"Stockton, CA Metro Area",2005,646259,21
44700,"Stockton, CA Metro Area",2006,673170,21
44700,"Stockton, CA Metro Area",2007,670990,21
44700,"Stockton, CA Metro Area",2008,672388,21
44700,"Stockton, CA Metro Area",2009,674860,21
44700,"Stockton, CA Metro Area",2010,687744,21
44700,"Stockton, CA Metro Area",2011,696214,21
44700,"Stockton, CA Metro Area",2012,702612,21
44700,"Stockton, CA Metro Area",2013,704379,21
44700,"Stockton, CA Metro Area",2014,715597,21
44700,"Stockton, CA Metro Area",2015,726106,21
44700,"Stockton, CA Metro Area",2016,733709,21
44700,"Stockton, CA Metro Area",2017,745424,21
44700,"Stockton, CA Metro Area",2018,756111,21
44940,"Sumter, SC Metro Area",2002,97069.17188,22
44940,"Sumter, SC Metro Area",2003,98790.3125,22
44940,"Sumter, SC Metro Area",2004,100554.75,22
44940,"Sumter, SC Metro Area",2005,102146,22
44940,"Sumter, SC Metro Area",2006,104430,22
44940,"Sumter, SC Metro Area",2007,103943,22
44940,"Sumter, SC Metro Area",2008,104148,22
44940,"Sumter, SC Metro Area",2009,104495,22
44940,"Sumter, SC Metro Area",2010,107570,22
44940,"Sumter, SC Metro Area",2011,107460,22
44940,"Sumter, SC Metro Area",2012,108052,22
44940,"Sumter, SC Metro Area",2013,108123,22
44940,"Sumter, SC Metro Area",2014,107919,22
44940,"Sumter, SC Metro Area",2015,107480,22
44940,"Sumter, SC Metro Area",2016,107396,22
44940,"Sumter, SC Metro Area",2017,106847,22
44940,"Sumter, SC Metro Area",2018,106414.25,22
45060,"Syracuse, NY Metro Area",2002,580012.5313,22
45060,"Syracuse, NY Metro Area",2003,596382.875,22
45060,"Syracuse, NY Metro Area",2004,613167.5,22
45060,"Syracuse, NY Metro Area",2005,628295,22
45060,"Syracuse, NY Metro Area",2006,650051,22
45060,"Syracuse, NY Metro Area",2007,645293,22
45060,"Syracuse, NY Metro Area",2008,643794,22
45060,"Syracuse, NY Metro Area",2009,646084,22
45060,"Syracuse, NY Metro Area",2010,662757,22
45060,"Syracuse, NY Metro Area",2011,662553,22
45060,"Syracuse, NY Metro Area",2012,660934,22
45060,"Syracuse, NY Metro Area",2013,661934,22
45060,"Syracuse, NY Metro Area",2014,661478,22
45060,"Syracuse, NY Metro Area",2015,660458,22
45060,"Syracuse, NY Metro Area",2016,656510,22
45060,"Syracuse, NY Metro Area",2017,654841,22
45060,"Syracuse, NY Metro Area",2018,652602.25,22
45220,"Tallahassee, FL Metro Area",2002,259428.8594,22
45220,"Tallahassee, FL Metro Area",2003,278840.5625,22
45220,"Tallahassee, FL Metro Area",2004,298320.75,22
45220,"Tallahassee, FL Metro Area",2005,317527,22
45220,"Tallahassee, FL Metro Area",2006,337829,22
45220,"Tallahassee, FL Metro Area",2007,353748,22
45220,"Tallahassee, FL Metro Area",2008,358833,22
45220,"Tallahassee, FL Metro Area",2009,360403,22
45220,"Tallahassee, FL Metro Area",2010,368117,22
45220,"Tallahassee, FL Metro Area",2011,370292,22
45220,"Tallahassee, FL Metro Area",2012,376331,22
45220,"Tallahassee, FL Metro Area",2013,373961,22
45220,"Tallahassee, FL Metro Area",2014,374890,22
45220,"Tallahassee, FL Metro Area",2015,378593,22
45220,"Tallahassee, FL Metro Area",2016,380110,22
45220,"Tallahassee, FL Metro Area",2017,385473,22
45220,"Tallahassee, FL Metro Area",2018,389874.5,22
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2002,2341050.328,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2003,2426999.688,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2004,2514120.25,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2005,2596556,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2006,2697731,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2007,2723949,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2008,2733761,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2009,2747272,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2010,2789116,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2011,2824724,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2012,2842878,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2013,2870569,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2014,2915582,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2015,2975225,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2016,3032171,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2017,3091399,21
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",2018,3150056.5,21
45460,"Terre Haute, IN Metro Area",2002,137660.3281,22
45460,"Terre Haute, IN Metro Area",2003,144833.6875,22
45460,"Terre Haute, IN Metro Area",2004,152127.25,22
45460,"Terre Haute, IN Metro Area",2005,158940,22
45460,"Terre Haute, IN Metro Area",2006,167676,22
45460,"Terre Haute, IN Metro Area",2007,168719,22
45460,"Terre Haute, IN Metro Area",2008,168982,22
45460,"Terre Haute, IN Metro Area",2009,169495,22
45460,"Terre Haute, IN Metro Area",2010,173087,22
45460,"Terre Haute, IN Metro Area",2011,173275,22
45460,"Terre Haute, IN Metro Area",2012,173704,22
45460,"Terre Haute, IN Metro Area",2013,168400,22
45460,"Terre Haute, IN Metro Area",2014,171555,22
45460,"Terre Haute, IN Metro Area",2015,172107,22
45460,"Terre Haute, IN Metro Area",2016,169518,22
45460,"Terre Haute, IN Metro Area",2017,165798,22
45460,"Terre Haute, IN Metro Area",2018,162360.75,22
45780,"Toledo, OH Metro Area",2002,600292.7344,22
45780,"Toledo, OH Metro Area",2003,612820.0625,22
45780,"Toledo, OH Metro Area",2004,625646.75,22
45780,"Toledo, OH Metro Area",2005,637276,22
45780,"Toledo, OH Metro Area",2006,653695,22
45780,"Toledo, OH Metro Area",2007,650955,22
45780,"Toledo, OH Metro Area",2008,649104,22
45780,"Toledo, OH Metro Area",2009,672220,22
45780,"Toledo, OH Metro Area",2010,651020,22
45780,"Toledo, OH Metro Area",2011,650266,22
45780,"Toledo, OH Metro Area",2012,650050,22
45780,"Toledo, OH Metro Area",2013,608145,22
45780,"Toledo, OH Metro Area",2014,607456,22
45780,"Toledo, OH Metro Area",2015,605956,22
45780,"Toledo, OH Metro Area",2016,605221,22
45780,"Toledo, OH Metro Area",2017,603668,22
45780,"Toledo, OH Metro Area",2018,602319.5,22
45820,"Topeka, KS Metro Area",2006,229103,22
45820,"Topeka, KS Metro Area",2007,230894,22
45820,"Topeka, KS Metro Area",2008,231191,22
45820,"Topeka, KS Metro Area",2009,232222,22
45820,"Topeka, KS Metro Area",2010,236290,22
45820,"Topeka, KS Metro Area",2011,234380,22
45820,"Topeka, KS Metro Area",2012,234566,22
45820,"Topeka, KS Metro Area",2013,234203,22
45820,"Topeka, KS Metro Area",2014,233758,22
45820,"Topeka, KS Metro Area",2015,233791,22
45820,"Topeka, KS Metro Area",2016,233068,22
45820,"Topeka, KS Metro Area",2017,233149,22
45820,"Topeka, KS Metro Area",2018,233029,22
46060,"Tucson, AZ Metro Area",2002,786473.9219,21
46060,"Tucson, AZ Metro Area",2003,825461.3125,21
46060,"Tucson, AZ Metro Area",2004,864806.75,21
46060,"Tucson, AZ Metro Area",2005,902720,21
46060,"Tucson, AZ Metro Area",2006,946362,21
46060,"Tucson, AZ Metro Area",2007,967089,21
46060,"Tucson, AZ Metro Area",2008,1012018,21
46060,"Tucson, AZ Metro Area",2009,1020200,21
46060,"Tucson, AZ Metro Area",2010,982154,21
46060,"Tucson, AZ Metro Area",2011,989569,21
46060,"Tucson, AZ Metro Area",2012,992394,21
46060,"Tucson, AZ Metro Area",2013,996554,21
46060,"Tucson, AZ Metro Area",2014,1004516,21
46060,"Tucson, AZ Metro Area",2015,1010025,21
46060,"Tucson, AZ Metro Area",2016,1016206,21
46060,"Tucson, AZ Metro Area",2017,1022769,21
46060,"Tucson, AZ Metro Area",2018,1029236.5,21
46140,"Tulsa, OK Metro Area",2002,794109.75,22
46140,"Tulsa, OK Metro Area",2003,818919,22
46140,"Tulsa, OK Metro Area",2004,844058,22
46140,"Tulsa, OK Metro Area",2005,867878,22
46140,"Tulsa, OK Metro Area",2006,896974,22
46140,"Tulsa, OK Metro Area",2007,904966,22
46140,"Tulsa, OK Metro Area",2008,918154,22
46140,"Tulsa, OK Metro Area",2009,930246,22
46140,"Tulsa, OK Metro Area",2010,939345,22
46140,"Tulsa, OK Metro Area",2011,947382,22
46140,"Tulsa, OK Metro Area",2012,951514,22
46140,"Tulsa, OK Metro Area",2013,961321,22
46140,"Tulsa, OK Metro Area",2014,970391,22
46140,"Tulsa, OK Metro Area",2015,980794,22
46140,"Tulsa, OK Metro Area",2016,987958,22
46140,"Tulsa, OK Metro Area",2017,990773,22
46140,"Tulsa, OK Metro Area",2018,994675.25,22
46700,"Vallejo-Fairfield, CA Metro Area",2002,359050.4844,22
46700,"Vallejo-Fairfield, CA Metro Area",2003,371377.0625,22
46700,"Vallejo-Fairfield, CA Metro Area",2004,384005.75,22
46700,"Vallejo-Fairfield, CA Metro Area",2005,395426,22
46700,"Vallejo-Fairfield, CA Metro Area",2006,411680,22
46700,"Vallejo-Fairfield, CA Metro Area",2007,408599,22
46700,"Vallejo-Fairfield, CA Metro Area",2008,407515,22
46700,"Vallejo-Fairfield, CA Metro Area",2009,407234,22
46700,"Vallejo-Fairfield, CA Metro Area",2010,414305,22
46700,"Vallejo-Fairfield, CA Metro Area",2011,416471,22
46700,"Vallejo-Fairfield, CA Metro Area",2012,420757,22
46700,"Vallejo-Fairfield, CA Metro Area",2013,424788,22
46700,"Vallejo-Fairfield, CA Metro Area",2014,431131,22
46700,"Vallejo-Fairfield, CA Metro Area",2015,436092,22
46700,"Vallejo-Fairfield, CA Metro Area",2016,440207,22
46700,"Vallejo-Fairfield, CA Metro Area",2017,445458,22
46700,"Vallejo-Fairfield, CA Metro Area",2018,450425,22
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2002,1432244.141,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2003,1483834.438,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2004,1536224.25,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2005,1585416,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2006,1647400,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2007,1658215,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2008,1657534,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2009,1675792,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2010,1675343,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2011,1677984,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2012,1693567,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2013,1706816,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2014,1717387,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2015,1723351,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2016,1725937,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2017,1724388,21
47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",2018,1723872.75,21
47300,"Visalia-Porterville, CA Metro Area",2004,393248,22
47300,"Visalia-Porterville, CA Metro Area",2005,404909,22
