,CBSA,Mode,Year,Mechanical_Failures,Other_Failures,Total_Failures
5031,42220.0,Bus,2018,133.0,40.0,173.0
5032,42340.0,Bus,2002,521.0,373.0,894.0
5033,42340.0,Bus,2003,524.0,182.0,706.0
5034,42340.0,Bus,2004,425.0,459.0,884.0
5035,42340.0,Bus,2005,382.0,442.0,824.0
5036,42340.0,Bus,2006,392.0,430.0,822.0
5037,42340.0,Bus,2007,412.0,445.0,857.0
5038,42340.0,Bus,2008,308.0,445.0,753.0
5039,42340.0,Bus,2009,385.0,123.0,508.0
5040,42340.0,Bus,2010,312.0,126.0,438.0
5041,42340.0,Bus,2011,335.0,114.0,449.0
5042,42340.0,Bus,2012,284.0,105.0,389.0
5043,42340.0,Bus,2013,249.0,98.0,347.0
5044,42340.0,Bus,2014,133.0,40.0,173.0
5045,42340.0,Bus,2015,147.0,62.0,209.0
5046,42340.0,Bus,2016,242.0,58.0,300.0
5047,42340.0,Bus,2017,272.0,56.0,328.0
5048,42340.0,Bus,2018,262.0,58.0,320.0
5049,42540.0,Bus,2002,286.0,173.0,459.0
5050,42540.0,Bus,2003,305.0,210.0,515.0
5051,42540.0,Bus,2004,341.0,243.0,584.0
5052,42540.0,Bus,2005,260.0,192.0,452.0
5053,42540.0,Bus,2006,203.0,403.0,606.0
5054,42540.0,Bus,2007,219.0,494.0,713.0
5055,42540.0,Bus,2008,265.0,616.0,881.0
5056,42540.0,Bus,2009,338.0,685.0,1023.0
5057,42540.0,Bus,2010,345.0,1039.0,1384.0
5058,42540.0,Bus,2011,356.0,1153.0,1509.0
5059,42540.0,Bus,2012,340.0,1141.0,1481.0
5060,42540.0,Bus,2013,255.0,2600.0,2855.0
5061,42540.0,Bus,2014,215.0,1344.0,1559.0
5062,42540.0,Bus,2015,214.0,1148.0,1362.0
5063,42540.0,Bus,2016,251.0,1020.0,1271.0
5064,42540.0,Bus,2017,158.0,643.0,801.0
5065,42540.0,Bus,2018,158.0,254.0,412.0
5066,42660.0,Bus,2002,11418.0,776.0,12194.0
5067,42660.0,Bus,2003,2297.0,534.0,2831.0
5068,42660.0,Bus,2004,2434.0,419.0,2853.0
5069,42660.0,Bus,2005,2036.0,361.0,2397.0
5070,42660.0,Bus,2006,10424.0,6332.0,16756.0
5071,42660.0,Bus,2007,10087.0,7653.0,17740.0
5072,42660.0,Bus,2008,9622.0,8459.0,18081.0
5073,42660.0,Bus,2009,10113.0,7653.0,17766.0
5074,42660.0,Bus,2010,9814.0,12381.0,22195.0
5075,42660.0,Bus,2011,10187.0,14578.0,24765.0
5076,42660.0,Bus,2012,10824.0,14375.0,25199.0
5077,42660.0,Bus,2013,11087.0,11957.0,23044.0
5078,42660.0,Bus,2014,10512.0,11278.0,21790.0
5079,42660.0,Bus,2015,11173.0,12194.0,23367.0
5080,42660.0,Bus,2016,12207.0,11572.0,23779.0
5081,42660.0,Bus,2017,12612.0,12899.0,25511.0
5082,42660.0,Bus,2018,12006.0,12801.0,24807.0
5083,42660.0,Rail,2002,0.0,0.0,0.0
5084,42660.0,Rail,2003,0.0,0.0,0.0
5085,42660.0,Rail,2004,0.0,0.0,0.0
5086,42660.0,Rail,2005,2.0,0.0,2.0
5087,42660.0,Rail,2006,0.0,1.0,1.0
5088,42660.0,Rail,2007,0.0,0.0,0.0
5089,42660.0,Rail,2008,9.0,1.0,10.0
5090,42660.0,Rail,2009,93.0,5.0,98.0
5091,42660.0,Rail,2010,100.0,4.0,104.0
5092,42660.0,Rail,2011,101.0,6.0,107.0
5093,42660.0,Rail,2012,138.0,3.0,141.0
5094,42660.0,Rail,2013,110.0,28.0,138.0
5095,42660.0,Rail,2014,104.0,17.0,121.0
5096,42660.0,Rail,2015,116.0,23.0,139.0
5097,42660.0,Rail,2016,148.0,124.0,272.0
5098,42660.0,Rail,2017,130.0,72.0,202.0
5099,42660.0,Rail,2018,131.0,45.0,176.0
5100,42680.0,Bus,2002,1.0,1.0,2.0
5101,42680.0,Bus,2003,0.0,2.0,2.0
5102,42680.0,Bus,2004,0.0,2.0,2.0
5103,42680.0,Bus,2005,0.0,0.0,0.0
5104,42680.0,Bus,2006,0.0,1.0,1.0
5105,42680.0,Bus,2007,0.0,1.0,1.0
5106,42680.0,Bus,2008,4.0,5.0,9.0
5107,42680.0,Bus,2009,9.0,11.0,20.0
5108,42680.0,Bus,2010,7.0,12.0,19.0
5109,42680.0,Bus,2011,20.0,22.0,42.0
5110,42680.0,Bus,2012,2.0,5.0,7.0
5111,42680.0,Bus,2013,16.0,32.0,48.0
5112,42680.0,Bus,2014,2.0,12.0,14.0
5113,42680.0,Bus,2015,0.0,5.0,5.0
5114,42680.0,Bus,2016,2.0,5.0,7.0
5115,42680.0,Bus,2017,2.0,11.0,13.0
5116,42680.0,Bus,2018,5.0,9.0,14.0
5117,43100.0,Bus,2002,102.0,90.0,192.0
5118,43100.0,Bus,2003,78.0,116.0,194.0
5119,43100.0,Bus,2004,63.0,68.0,131.0
5120,43100.0,Bus,2005,59.0,70.0,129.0
5121,43100.0,Bus,2006,28.0,58.0,86.0
5122,43100.0,Bus,2007,46.0,26.0,72.0
5123,43100.0,Bus,2008,53.0,30.0,83.0
5124,43100.0,Bus,2009,37.0,24.0,61.0
5125,43100.0,Bus,2010,59.0,26.0,85.0
5126,43100.0,Bus,2011,19.0,12.0,31.0
5127,43100.0,Bus,2012,14.0,12.0,26.0
5128,43100.0,Bus,2013,17.0,54.0,71.0
5129,43100.0,Bus,2014,8.0,57.0,65.0
5130,43100.0,Bus,2015,5.0,36.0,41.0
5131,43100.0,Bus,2016,5.0,37.0,42.0
5132,43100.0,Bus,2017,0.0,0.0,0.0
5133,43100.0,Bus,2018,0.0,0.0,0.0
5134,43300.0,Bus,2002,0.0,0.0,0.0
5135,43300.0,Bus,2003,0.0,0.0,0.0
5136,43300.0,Bus,2004,0.0,0.0,0.0
5137,43300.0,Bus,2005,0.0,0.0,0.0
5138,43300.0,Bus,2006,0.0,0.0,0.0
5139,43300.0,Bus,2007,0.0,0.0,0.0
5140,43300.0,Bus,2008,8.0,10.0,18.0
5141,43300.0,Bus,2009,36.0,45.0,81.0
5142,43300.0,Bus,2010,52.0,16.0,68.0
5143,43300.0,Bus,2011,11.0,9.0,20.0
5144,43300.0,Bus,2012,12.0,16.0,28.0
5145,43300.0,Bus,2013,19.0,27.0,46.0
5146,43300.0,Bus,2014,9.0,3.0,12.0
5147,43300.0,Bus,2015,0.0,0.0,0.0
5148,43300.0,Bus,2016,0.0,0.0,0.0
5149,43300.0,Bus,2017,0.0,0.0,0.0
5150,43300.0,Bus,2018,0.0,0.0,0.0
5151,43340.0,Bus,2002,231.0,67.0,298.0
5152,43340.0,Bus,2003,220.0,50.0,270.0
5153,43340.0,Bus,2004,280.0,45.0,325.0
5154,43340.0,Bus,2005,263.0,32.0,295.0
5155,43340.0,Bus,2006,291.0,30.0,321.0
5156,43340.0,Bus,2007,269.0,33.0,302.0
5157,43340.0,Bus,2008,212.0,25.0,237.0
5158,43340.0,Bus,2009,288.0,21.0,309.0
5159,43340.0,Bus,2010,279.0,23.0,302.0
5160,43340.0,Bus,2011,228.0,36.0,264.0
5161,43340.0,Bus,2012,256.0,18.0,274.0
5162,43340.0,Bus,2013,351.0,68.0,419.0
5163,43340.0,Bus,2014,536.0,183.0,719.0
5164,43340.0,Bus,2015,538.0,312.0,850.0
5165,43340.0,Bus,2016,247.0,1217.0,1464.0
5166,43340.0,Bus,2017,288.0,655.0,943.0
5167,43340.0,Bus,2018,333.0,555.0,888.0
5168,43580.0,Bus,2002,73.0,132.0,205.0
5169,43580.0,Bus,2003,14.0,185.0,199.0
5170,43580.0,Bus,2004,10.0,112.0,122.0
5171,43580.0,Bus,2005,18.0,64.0,82.0
5172,43580.0,Bus,2006,24.0,7.0,31.0
5173,43580.0,Bus,2007,21.0,4.0,25.0
5174,43580.0,Bus,2008,21.0,1.0,22.0
5175,43580.0,Bus,2009,17.0,5.0,22.0
5176,43580.0,Bus,2010,12.0,1.0,13.0
5177,43580.0,Bus,2011,31.0,15.0,46.0
5178,43580.0,Bus,2012,12.0,46.0,58.0
5179,43580.0,Bus,2013,60.0,26.0,86.0
5180,43580.0,Bus,2014,19.0,74.0,93.0
5181,43580.0,Bus,2015,27.0,86.0,113.0
5182,43580.0,Bus,2016,70.0,33.0,103.0
5183,43580.0,Bus,2017,125.0,24.0,149.0
5184,43580.0,Bus,2018,93.0,82.0,175.0
5185,43620.0,Bus,2002,4.0,50.0,54.0
5186,43620.0,Bus,2003,33.0,16.0,49.0
5187,43620.0,Bus,2004,27.0,4.0,31.0
5188,43620.0,Bus,2005,50.0,1.0,51.0
5189,43620.0,Bus,2006,0.0,0.0,0.0
5190,43620.0,Bus,2007,0.0,0.0,0.0
5191,43620.0,Bus,2008,190.0,18.0,208.0
5192,43620.0,Bus,2009,102.0,38.0,140.0
5193,43620.0,Bus,2010,18.0,37.0,55.0
5194,43620.0,Bus,2011,22.0,33.0,55.0
5195,43620.0,Bus,2012,15.0,51.0,66.0
5196,43620.0,Bus,2013,17.0,53.0,70.0
5197,43620.0,Bus,2014,17.0,47.0,64.0
5198,43620.0,Bus,2015,28.0,47.0,75.0
5199,43620.0,Bus,2016,29.0,41.0,70.0
5200,43620.0,Bus,2017,29.0,9.0,38.0
5201,43620.0,Bus,2018,46.0,15.0,61.0
5202,43780.0,Bus,2002,108.0,57.0,165.0
5203,43780.0,Bus,2003,40.0,26.0,66.0
5204,43780.0,Bus,2004,39.0,7.0,46.0
5205,43780.0,Bus,2005,113.0,23.0,136.0
5206,43780.0,Bus,2006,51.0,16.0,67.0
5207,43780.0,Bus,2007,85.0,24.0,109.0
5208,43780.0,Bus,2008,128.0,16.0,144.0
5209,43780.0,Bus,2009,130.0,24.0,154.0
5210,43780.0,Bus,2010,204.0,26.0,230.0
5211,43780.0,Bus,2011,106.0,6.0,112.0
5212,43780.0,Bus,2012,139.0,8.0,147.0
5213,43780.0,Bus,2013,144.0,9.0,153.0
5214,43780.0,Bus,2014,113.0,9.0,122.0
5215,43780.0,Bus,2015,137.0,13.0,150.0
5216,43780.0,Bus,2016,127.0,26.0,153.0
5217,43780.0,Bus,2017,77.0,21.0,98.0
5218,43780.0,Bus,2018,86.0,111.0,197.0
5219,44060.0,Bus,2002,951.0,623.0,1574.0
5220,44060.0,Bus,2003,991.0,665.0,1656.0
5221,44060.0,Bus,2004,958.0,517.0,1475.0
5222,44060.0,Bus,2005,733.0,505.0,1238.0
5223,44060.0,Bus,2006,731.0,377.0,1108.0
5224,44060.0,Bus,2007,695.0,410.0,1105.0
5225,44060.0,Bus,2008,565.0,367.0,932.0
5226,44060.0,Bus,2009,544.0,347.0,891.0
5227,44060.0,Bus,2010,566.0,223.0,789.0
5228,44060.0,Bus,2011,570.0,197.0,767.0
5229,44060.0,Bus,2012,622.0,224.0,846.0
5230,44060.0,Bus,2013,612.0,179.0,791.0
5231,44060.0,Bus,2014,647.0,258.0,905.0
5232,44060.0,Bus,2015,645.0,199.0,844.0
5233,44060.0,Bus,2016,707.0,145.0,852.0
5234,44060.0,Bus,2017,691.0,317.0,1008.0
5235,44060.0,Bus,2018,689.0,341.0,1030.0
5236,44100.0,Bus,2002,283.0,37.0,320.0
5237,44100.0,Bus,2003,314.0,32.0,346.0
5238,44100.0,Bus,2004,64.0,535.0,599.0
5239,44100.0,Bus,2005,56.0,517.0,573.0
5240,44100.0,Bus,2006,19.0,609.0,628.0
5241,44100.0,Bus,2007,25.0,573.0,598.0
5242,44100.0,Bus,2008,202.0,439.0,641.0
5243,44100.0,Bus,2009,161.0,835.0,996.0
5244,44100.0,Bus,2010,209.0,570.0,779.0
5245,44100.0,Bus,2011,185.0,658.0,843.0
5246,44100.0,Bus,2012,120.0,551.0,671.0
5247,44100.0,Bus,2013,134.0,485.0,619.0
5248,44100.0,Bus,2014,102.0,369.0,471.0
5249,44100.0,Bus,2015,125.0,316.0,441.0
5250,44100.0,Bus,2016,109.0,277.0,386.0
5251,44100.0,Bus,2017,106.0,288.0,394.0
5252,44100.0,Bus,2018,92.0,234.0,326.0
5253,44140.0,Bus,2002,0.0,0.0,0.0
5254,44140.0,Bus,2003,0.0,0.0,0.0
5255,44140.0,Bus,2004,0.0,0.0,0.0
5256,44140.0,Bus,2005,0.0,0.0,0.0
5257,44140.0,Bus,2006,0.0,0.0,0.0
5258,44140.0,Bus,2007,0.0,0.0,0.0
5259,44140.0,Bus,2008,0.0,0.0,0.0
5260,44140.0,Bus,2009,257.0,2717.0,2974.0
5261,44140.0,Bus,2010,415.0,1560.0,1975.0
5262,44140.0,Bus,2011,434.0,1733.0,2167.0
5263,44140.0,Bus,2012,361.0,2196.0,2557.0
5264,44140.0,Bus,2013,611.0,1834.0,2445.0
5265,44140.0,Bus,2014,749.0,2275.0,3024.0
5266,44140.0,Bus,2015,1027.0,2672.0,3699.0
5267,44140.0,Bus,2016,900.0,2517.0,3417.0
5268,44140.0,Bus,2017,873.0,2501.0,3374.0
5269,44140.0,Bus,2018,1073.0,2899.0,3972.0
5270,44180.0,Bus,2002,425.0,772.0,1197.0
5271,44180.0,Bus,2003,354.0,1054.0,1408.0
5272,44180.0,Bus,2004,338.0,1069.0,1407.0
5273,44180.0,Bus,2005,422.0,757.0,1179.0
5274,44180.0,Bus,2006,333.0,1074.0,1407.0
5275,44180.0,Bus,2007,277.0,747.0,1024.0
5276,44180.0,Bus,2008,327.0,820.0,1147.0
5277,44180.0,Bus,2009,309.0,799.0,1108.0
5278,44180.0,Bus,2010,225.0,833.0,1058.0
5279,44180.0,Bus,2011,273.0,609.0,882.0
5280,44180.0,Bus,2012,246.0,875.0,1121.0
5281,44180.0,Bus,2013,280.0,1014.0,1294.0
5282,44180.0,Bus,2014,347.0,913.0,1260.0
5283,44180.0,Bus,2015,297.0,802.0,1099.0
5284,44180.0,Bus,2016,284.0,781.0,1065.0
5285,44180.0,Bus,2017,69.0,306.0,375.0
5286,44180.0,Bus,2018,36.0,286.0,322.0
5287,44220.0,Bus,2002,0.0,35.0,35.0
5288,44220.0,Bus,2003,1.0,3.0,4.0
5289,44220.0,Bus,2004,0.0,3.0,3.0
5290,44220.0,Bus,2005,6.0,0.0,6.0
5291,44220.0,Bus,2006,5.0,0.0,5.0
5292,44220.0,Bus,2007,0.0,0.0,0.0
5293,44220.0,Bus,2008,5.0,0.0,5.0
5294,44220.0,Bus,2009,3.0,0.0,3.0
5295,44220.0,Bus,2010,8.0,72.0,80.0
5296,44220.0,Bus,2011,0.0,0.0,0.0
5297,44220.0,Bus,2012,0.0,0.0,0.0
5298,44220.0,Bus,2013,0.0,0.0,0.0
5299,44220.0,Bus,2014,0.0,0.0,0.0
5300,44220.0,Bus,2015,0.0,0.0,0.0
5301,44220.0,Bus,2016,0.0,0.0,0.0
5302,44220.0,Bus,2017,0.0,0.0,0.0
5303,44220.0,Bus,2018,0.0,0.0,0.0
5304,44300.0,Bus,2002,173.0,340.0,513.0
5305,44300.0,Bus,2003,256.0,379.0,635.0
5306,44300.0,Bus,2004,224.0,318.0,542.0
5307,44300.0,Bus,2005,246.0,309.0,555.0
5308,44300.0,Bus,2006,368.0,217.0,585.0
5309,44300.0,Bus,2007,519.0,215.0,734.0
5310,44300.0,Bus,2008,346.0,352.0,698.0
5311,44300.0,Bus,2009,206.0,344.0,550.0
5312,44300.0,Bus,2010,369.0,319.0,688.0
5313,44300.0,Bus,2011,378.0,347.0,725.0
5314,44300.0,Bus,2012,41.0,649.0,690.0
5315,44300.0,Bus,2013,54.0,425.0,479.0
5316,44300.0,Bus,2014,77.0,354.0,431.0
5317,44300.0,Bus,2015,55.0,388.0,443.0
5318,44300.0,Bus,2016,63.0,397.0,460.0
5319,44300.0,Bus,2017,83.0,307.0,390.0
5320,44300.0,Bus,2018,81.0,51.0,132.0
5321,44700.0,Bus,2002,75.0,765.0,840.0
5322,44700.0,Bus,2003,192.0,235.0,427.0
5323,44700.0,Bus,2004,186.0,406.0,592.0
5324,44700.0,Bus,2005,391.0,212.0,603.0
5325,44700.0,Bus,2006,452.0,408.0,860.0
5326,44700.0,Bus,2007,453.0,457.0,910.0
5327,44700.0,Bus,2008,329.0,387.0,716.0
5328,44700.0,Bus,2009,504.0,225.0,729.0
5329,44700.0,Bus,2010,452.0,190.0,642.0
5330,44700.0,Bus,2011,334.0,139.0,473.0
5331,44700.0,Bus,2012,480.0,648.0,1128.0
5332,44700.0,Bus,2013,314.0,144.0,458.0
5333,44700.0,Bus,2014,284.0,234.0,518.0
5334,44700.0,Bus,2015,297.0,338.0,635.0
5335,44700.0,Bus,2016,364.0,175.0,539.0
5336,44700.0,Bus,2017,290.0,249.0,539.0
5337,44700.0,Bus,2018,178.0,208.0,386.0
5338,44700.0,Rail,2002,0.0,0.0,0.0
5339,44700.0,Rail,2003,0.0,0.0,0.0
5340,44700.0,Rail,2004,0.0,0.0,0.0
5341,44700.0,Rail,2005,0.0,0.0,0.0
5342,44700.0,Rail,2006,0.0,0.0,0.0
5343,44700.0,Rail,2007,0.0,0.0,0.0
5344,44700.0,Rail,2008,1.0,0.0,1.0
5345,44700.0,Rail,2009,1.0,0.0,1.0
5346,44700.0,Rail,2010,1.0,0.0,1.0
5347,44700.0,Rail,2011,1.0,7.0,8.0
5348,44700.0,Rail,2012,1.0,0.0,1.0
5349,44700.0,Rail,2013,0.0,0.0,0.0
5350,44700.0,Rail,2014,2.0,0.0,2.0
5351,44700.0,Rail,2015,2.0,1.0,3.0
5352,44700.0,Rail,2016,6.0,0.0,6.0
5353,44700.0,Rail,2017,12.0,0.0,12.0
5354,44700.0,Rail,2018,8.0,0.0,8.0
5355,44940.0,Bus,2002,81.0,155.0,236.0
5356,44940.0,Bus,2003,48.0,118.0,166.0
5357,44940.0,Bus,2004,225.0,101.0,326.0
5358,44940.0,Bus,2005,197.0,90.0,287.0
5359,44940.0,Bus,2006,206.0,83.0,289.0
5360,44940.0,Bus,2007,317.0,145.0,462.0
5361,44940.0,Bus,2008,296.0,144.0,440.0
5362,44940.0,Bus,2009,159.0,118.0,277.0
5363,44940.0,Bus,2010,110.0,142.0,252.0
5364,44940.0,Bus,2011,116.0,150.0,266.0
5365,44940.0,Bus,2012,73.0,309.0,382.0
5366,44940.0,Bus,2013,194.0,326.0,520.0
5367,44940.0,Bus,2014,243.0,479.0,722.0
5368,44940.0,Bus,2015,296.0,422.0,718.0
5369,44940.0,Bus,2016,284.0,275.0,559.0
5370,44940.0,Bus,2017,170.0,228.0,398.0
5371,44940.0,Bus,2018,144.0,256.0,400.0
5372,45060.0,Bus,2002,556.0,358.0,914.0
5373,45060.0,Bus,2003,694.0,428.0,1122.0
5374,45060.0,Bus,2004,858.0,434.0,1292.0
5375,45060.0,Bus,2005,794.0,503.0,1297.0
5376,45060.0,Bus,2006,408.0,216.0,624.0
5377,45060.0,Bus,2007,460.0,263.0,723.0
5378,45060.0,Bus,2008,497.0,232.0,729.0
5379,45060.0,Bus,2009,348.0,447.0,795.0
5380,45060.0,Bus,2010,355.0,474.0,829.0
5381,45060.0,Bus,2011,371.0,523.0,894.0
5382,45060.0,Bus,2012,362.0,552.0,914.0
5383,45060.0,Bus,2013,388.0,582.0,970.0
5384,45060.0,Bus,2014,303.0,309.0,612.0
5385,45060.0,Bus,2015,377.0,1142.0,1519.0
5386,45060.0,Bus,2016,490.0,1320.0,1810.0
5387,45060.0,Bus,2017,564.0,1133.0,1697.0
5388,45060.0,Bus,2018,350.0,1010.0,1360.0
5389,45220.0,Bus,2002,83.0,10.0,93.0
5390,45220.0,Bus,2003,79.0,12.0,91.0
5391,45220.0,Bus,2004,69.0,78.0,147.0
5392,45220.0,Bus,2005,76.0,84.0,160.0
5393,45220.0,Bus,2006,71.0,68.0,139.0
5394,45220.0,Bus,2007,68.0,52.0,120.0
5395,45220.0,Bus,2008,62.0,52.0,114.0
5396,45220.0,Bus,2009,48.0,69.0,117.0
5397,45220.0,Bus,2010,46.0,66.0,112.0
5398,45220.0,Bus,2011,45.0,60.0,105.0
5399,45220.0,Bus,2012,59.0,89.0,148.0
5400,45220.0,Bus,2013,42.0,104.0,146.0
5401,45220.0,Bus,2014,21.0,132.0,153.0
5402,45220.0,Bus,2015,12.0,150.0,162.0
5403,45220.0,Bus,2016,12.0,158.0,170.0
5404,45220.0,Bus,2017,42.0,168.0,210.0
5405,45220.0,Bus,2018,59.0,166.0,225.0
5406,45300.0,Bus,2002,1726.0,417.0,2143.0
5407,45300.0,Bus,2003,1839.0,2328.0,4167.0
5408,45300.0,Bus,2004,2874.0,1190.0,4064.0
5409,45300.0,Bus,2005,3784.0,1695.0,5479.0
5410,45300.0,Bus,2006,1677.0,2101.0,3778.0
5411,45300.0,Bus,2007,2417.0,1102.0,3519.0
5412,45300.0,Bus,2008,2175.0,1473.0,3648.0
5413,45300.0,Bus,2009,2361.0,1218.0,3579.0
5414,45300.0,Bus,2010,2035.0,1624.0,3659.0
5415,45300.0,Bus,2011,2484.0,1084.0,3568.0
5416,45300.0,Bus,2012,2493.0,820.0,3313.0
5417,45300.0,Bus,2013,2237.0,1254.0,3491.0
5418,45300.0,Bus,2014,3000.0,1184.0,4184.0
5419,45300.0,Bus,2015,2490.0,1796.0,4286.0
5420,45300.0,Bus,2016,2189.0,1118.0,3307.0
5421,45300.0,Bus,2017,1783.0,1044.0,2827.0
5422,45300.0,Bus,2018,1744.0,665.0,2409.0
5423,45300.0,Rail,2002,0.0,0.0,0.0
5424,45300.0,Rail,2003,37.0,3.0,40.0
5425,45300.0,Rail,2004,9.0,3.0,12.0
5426,45300.0,Rail,2005,7.0,4.0,11.0
5427,45300.0,Rail,2006,4.0,34.0,38.0
5428,45300.0,Rail,2007,6.0,57.0,63.0
5429,45300.0,Rail,2008,3.0,47.0,50.0
5430,45300.0,Rail,2009,19.0,15.0,34.0
5431,45300.0,Rail,2010,48.0,27.0,75.0
5432,45300.0,Rail,2011,63.0,18.0,81.0
5433,45300.0,Rail,2012,10.0,7.0,17.0
5434,45300.0,Rail,2013,128.0,12.0,140.0
5435,45300.0,Rail,2014,80.0,49.0,129.0
5436,45300.0,Rail,2015,88.0,23.0,111.0
5437,45300.0,Rail,2016,95.0,21.0,116.0
5438,45300.0,Rail,2017,167.0,74.0,241.0
5439,45300.0,Rail,2018,126.0,15.0,141.0
5440,45460.0,Bus,2002,20.0,18.0,38.0
5441,45460.0,Bus,2003,21.0,10.0,31.0
5442,45460.0,Bus,2004,11.0,0.0,11.0
5443,45460.0,Bus,2005,15.0,10.0,25.0
5444,45460.0,Bus,2006,28.0,15.0,43.0
5445,45460.0,Bus,2007,31.0,22.0,53.0
5446,45460.0,Bus,2008,46.0,36.0,82.0
5447,45460.0,Bus,2009,47.0,54.0,101.0
5448,45460.0,Bus,2010,59.0,76.0,135.0
5449,45460.0,Bus,2011,90.0,57.0,147.0
5450,45460.0,Bus,2012,34.0,36.0,70.0
5451,45460.0,Bus,2013,62.0,43.0,105.0
5452,45460.0,Bus,2014,72.0,64.0,136.0
5453,45460.0,Bus,2015,33.0,27.0,60.0
5454,45460.0,Bus,2016,24.0,41.0,65.0
5455,45460.0,Bus,2017,57.0,40.0,97.0
5456,45460.0,Bus,2018,39.0,24.0,63.0
5457,45780.0,Bus,2002,966.0,1256.0,2222.0
5458,45780.0,Bus,2003,629.0,990.0,1619.0
5459,45780.0,Bus,2004,1402.0,677.0,2079.0
5460,45780.0,Bus,2005,1694.0,825.0,2519.0
5461,45780.0,Bus,2006,932.0,1222.0,2154.0
5462,45780.0,Bus,2007,516.0,1400.0,1916.0
5463,45780.0,Bus,2008,512.0,1010.0,1522.0
5464,45780.0,Bus,2009,325.0,1250.0,1575.0
5465,45780.0,Bus,2010,159.0,364.0,523.0
5466,45780.0,Bus,2011,211.0,1035.0,1246.0
5467,45780.0,Bus,2012,224.0,793.0,1017.0
5468,45780.0,Bus,2013,247.0,826.0,1073.0
5469,45780.0,Bus,2014,299.0,917.0,1216.0
5470,45780.0,Bus,2015,206.0,1141.0,1347.0
5471,45780.0,Bus,2016,120.0,1371.0,1491.0
5472,45780.0,Bus,2017,120.0,1371.0,1491.0
5473,45780.0,Bus,2018,498.0,801.0,1299.0
5474,45820.0,Bus,2002,22.0,36.0,58.0
5475,45820.0,Bus,2003,42.0,17.0,59.0
5476,45820.0,Bus,2004,27.0,21.0,48.0
5477,45820.0,Bus,2005,28.0,19.0,47.0
5478,45820.0,Bus,2006,10.0,25.0,35.0
5479,45820.0,Bus,2007,27.0,18.0,45.0
5480,45820.0,Bus,2008,2.0,41.0,43.0
5481,45820.0,Bus,2009,20.0,58.0,78.0
5482,45820.0,Bus,2010,68.0,575.0,643.0
5483,45820.0,Bus,2011,119.0,530.0,649.0
5484,45820.0,Bus,2012,69.0,378.0,447.0
5485,45820.0,Bus,2013,75.0,158.0,233.0
5486,45820.0,Bus,2014,50.0,48.0,98.0
5487,45820.0,Bus,2015,29.0,35.0,64.0
5488,45820.0,Bus,2016,25.0,30.0,55.0
5489,45820.0,Bus,2017,15.0,25.0,40.0
5490,45820.0,Bus,2018,24.0,21.0,45.0
5491,46060.0,Bus,2002,4685.0,1620.0,6305.0
5492,46060.0,Bus,2003,4430.0,730.0,5160.0
5493,46060.0,Bus,2004,3850.0,1076.0,4926.0
5494,46060.0,Bus,2005,1152.0,1193.0,2345.0
5495,46060.0,Bus,2006,1331.0,1370.0,2701.0
5496,46060.0,Bus,2007,1167.0,1842.0,3009.0
5497,46060.0,Bus,2008,1134.0,2115.0,3249.0
5498,46060.0,Bus,2009,1197.0,1916.0,3113.0
5499,46060.0,Bus,2010,1272.0,1946.0,3218.0
5500,46060.0,Bus,2011,1339.0,247.0,1586.0
5501,46060.0,Bus,2012,1123.0,334.0,1457.0
5502,46060.0,Bus,2013,1194.0,352.0,1546.0
5503,46060.0,Bus,2014,1067.0,319.0,1386.0
5504,46060.0,Bus,2015,752.0,160.0,912.0
5505,46060.0,Bus,2016,905.0,289.0,1194.0
5506,46060.0,Bus,2017,922.0,317.0,1239.0
5507,46060.0,Bus,2018,1102.0,393.0,1495.0
5508,46060.0,Rail,2002,0.0,0.0,0.0
5509,46060.0,Rail,2003,0.0,0.0,0.0
5510,46060.0,Rail,2004,0.0,0.0,0.0
5511,46060.0,Rail,2005,0.0,0.0,0.0
5512,46060.0,Rail,2006,0.0,0.0,0.0
5513,46060.0,Rail,2007,0.0,0.0,0.0
5514,46060.0,Rail,2008,0.0,0.0,0.0
5515,46060.0,Rail,2009,0.0,0.0,0.0
5516,46060.0,Rail,2010,0.0,0.0,0.0
5517,46060.0,Rail,2011,0.0,0.0,0.0
5518,46060.0,Rail,2012,0.0,0.0,0.0
5519,46060.0,Rail,2013,0.0,0.0,0.0
5520,46060.0,Rail,2014,0.0,0.0,0.0
5521,46060.0,Rail,2015,88.0,37.0,125.0
5522,46060.0,Rail,2016,26.0,15.0,41.0
5523,46060.0,Rail,2017,18.0,54.0,72.0
5524,46060.0,Rail,2018,15.0,66.0,81.0
5525,46140.0,Bus,2002,468.0,122.0,590.0
5526,46140.0,Bus,2003,101.0,250.0,351.0
5527,46140.0,Bus,2004,108.0,120.0,228.0
5528,46140.0,Bus,2005,99.0,152.0,251.0
5529,46140.0,Bus,2006,92.0,124.0,216.0
5530,46140.0,Bus,2007,62.0,121.0,183.0
5531,46140.0,Bus,2008,46.0,34.0,80.0
5532,46140.0,Bus,2009,121.0,135.0,256.0
5533,46140.0,Bus,2010,119.0,149.0,268.0
5534,46140.0,Bus,2011,96.0,125.0,221.0
5535,46140.0,Bus,2012,250.0,82.0,332.0
5536,46140.0,Bus,2013,189.0,46.0,235.0
5537,46140.0,Bus,2014,230.0,63.0,293.0
5538,46140.0,Bus,2015,177.0,112.0,289.0
